YEAR	MONTH	DAY	MIN	MAX	RAIN	RAD
2001	04	04	5.4	18.4	0	14.54
2001	04	05	11.4	19.5	0	20.428
2001	04	06	5.3	19.8	0	10.556
2001	04	07	7.4	15.9	3.5	17.591
2001	04	08	9.5	16.5	0.2	15.769
2001	04	09	4.6	19.8	0	19.983
2001	04	10	9.3	19.9	5	20.44
2001	04	11	9.2	14.7	12.2	8.061
2001	04	12	9.1	17.3	0	13.294
2001	04	13	5.7	19.8	2.1	22.618
2001	04	14	7.3	12.2	1	18.406
2001	04	15	-1.3	13.1	0	16.991
2001	04	16	7.2	17.6	3.1	12.748
2001	04	17	6.6	17.6	0.7	17.724
2001	04	18	2.8	17.6	0.1	20.684
2001	04	19	7.9	18	0	21.35
2001	04	20	9.3	18.6	0	17.43
2001	04	21	8.6	15.5	1.2	19.272
2001	04	22	3.2	15.3	0.4	20.836
2001	04	23	4.2	15.2	3.4	10.874
2001	04	24	5.7	19.5	0	22.014
2001	04	25	8.7	21.9	0	18.997
2001	04	26	11.5	21.3	0	23.942
2001	04	27	5.9	20.5	0	19.275
2001	04	28	7	20.3	0	23.085
2001	04	29	7	22.4	0	26.462
2001	04	30	10.1	23.5	0	22.216
2001	05	01	10.7	24.4	0.1	21.664
2001	05	02	12.1	28.5	0.5	23.717
2001	05	03	12.9	25.4	0.1	22.633
2001	05	04	12	21.3	0.4	13.348
2001	05	05	13.5	21.6	4.5	18.098
2001	05	06	12.6	18.3	4.6	11.882
2001	05	07	13.1	17.1	2.4	5.474
2001	05	08	12	24.2	0	25.792
2001	05	09	12.3	23.5	0	25.924
2001	05	10	12.7	24.2	0.1	19.909
2001	05	11	11.6	24.9	0	25.32
2001	05	12	10.4	26.8	0	26.247
2001	05	13	11.2	23.7	0	27.238
2001	05	14	10.1	23.9	0	24.837
2001	05	15	13.5	21.5	0	13.701
2001	05	16	12.3	23.5	0	21.128
2001	05	17	12.4	25.2	0	15.658
2001	05	18	12	25.4	0.1	18.755
2001	05	19	12	27	0	26.836
2001	05	20	15	23.8	1	15.014
2001	05	21	15.7	22.5	0.6	8.405
2001	05	22	15.4	25.6	0	22.605
2001	05	23	13.5	26.2	1	26.622
2001	05	24	15.1	25.2	1.5	21.65
2001	05	25	14.8	25.9	0	23.451
2001	05	26	14.7	29.5	0	27.607
2001	05	27	11.8	29.6	0	29.046
2001	05	28	12.7	28.8	0	29.284
2001	05	29	14.4	28.7	0	28.803
2001	05	30	14.4	28.1	0	30.093
2001	05	31	15.1	27.4	0	27.013
2001	06	01	16.8	28.3	0	26.156
2001	06	02	13.6	26.5	0	26.951
2001	06	03	14.1	25.7	0.7	23.962
2001	06	04	8.9	23.1	0	30.402
2001	06	05	9.5	25	0	28.715
2001	06	06	12.2	24.4	0.2	21.204
2001	06	07	11.4	26.4	0	30.228
2001	06	08	12.8	25.8	0	26.531
2001	06	09	14.1	27.3	0	26.059
2001	06	10	21	27.3	0.3	15.523
2001	06	11	19.5	23.9	0.1	15.282
2001	06	12	11.8	26.4	0.1	23.884
2001	06	13	12.3	28.1	0	26.878
2001	06	14	11.9	26.3	0.1	28.102
2001	06	15	12.8	27.9	0	30.648
2001	06	16	13.3	30.2	0	29.472
2001	06	17	17.8	27.2	0	25.297
2001	06	18	15.4	27	0.1	21.949
2001	06	19	12.8	28	0.1	26.104
2001	06	20	11.8	27.8	0	30.806
2001	06	21	11.7	27.6	0	29.586
2001	06	22	13.6	25.7	0	27.59
2001	06	23	17.3	28.8	0	28.265
2001	06	24	15.5	29.8	0	30.383
2001	06	25	16.2	32.8	0	29.554
2001	06	26	15.7	31.8	0	31.137
2001	06	27	17	32	0	30.496
2001	06	28	19.5	30.7	0.1	17.607
2001	06	29	18.5	33	0	26.589
2001	06	30	18.8	33.4	0	30.495
2001	07	01	18.1	33.5	0	26.525
2001	07	02	19.1	32.9	0	29.096
2001	07	03	16.9	32.5	0	28.495
2001	07	04	18.8	29.9	0	22.519
2001	07	05	17.4	32.2	0	25.914
2001	07	06	17.1	33.3	0	21.618
2001	07	07	22.9	30.1	0	23.966
2001	07	08	18.2	29.6	0	27.008
2001	07	09	17	30.3	0.5	26.716
2001	07	10	18.7	23.7	5.2	10.038
2001	07	11	16.5	29	0	26.898
2001	07	12	17.5	30	0	27.8
2001	07	13	16.8	29.8	0	27.725
2001	07	14	16.9	31.5	0	29.731
2001	07	15	18.4	33.5	0	26.954
2001	07	16	21	28.4	0	22.771
2001	07	17	17.7	27.7	0	26.581
2001	07	18	17.7	29.8	0.3	25.804
2001	07	19	21.9	29.6	5.7	22.813
2001	07	20	18.1	27.9	0.7	22.799
2001	07	21	14.8	28.3	0	29.632
2001	07	22	14.6	30.3	0	30.37
2001	07	23	15.5	31.2	0	29.404
2001	07	24	16.2	29.3	0.1	28.11
2001	07	25	16.1	29.6	0	25.253
2001	07	26	17.5	33.5	0	28.53
2001	07	27	19.1	33.7	0	29.039
2001	07	28	18.6	33.2	0	26.97
2001	07	29	18.6	32.5	0	27.228
2001	07	30	19.7	34.8	0	27.913
2001	07	31	23.3	37.1	0	28.279
2001	08	01	20	36.8	0	28.662
2001	08	02	21.3	35.7	0	27.71
2001	08	03	21.5	32.8	0	24.4
2001	08	04	19.2	33.1	0	25.287
2001	08	05	21.5	32.2	0	26.854
2001	08	06	18.8	31.5	0	27.256
2001	08	07	17.9	32.2	0	27.828
2001	08	08	18.3	31.7	0.1	26.273
2001	08	09	19.7	31	0	23.961
2001	08	10	18.7	31.3	0	25.716
2001	08	11	16.9	31.4	0	26.301
2001	08	12	16.7	30.7	0	27.796
2001	08	13	15	32.6	0	27.279
2001	08	14	15.9	34.1	0	27.204
2001	08	15	17.9	33.4	0	26.995
2001	08	16	17.3	31.6	0	26.005
2001	08	17	17.4	33	0.1	23.701
2001	08	18	22.1	30.9	0.1	19.808
2001	08	19	19.8	30.2	0	21.915
2001	08	20	18.1	30.3	0	20.615
2001	08	21	18.7	33.2	0.3	24.829
2001	08	22	19.3	34.2	0	27.167
2001	08	23	20.4	33.8	0	23.852
2001	08	24	19.7	35	0	24.647
2001	08	25	20	34.8	0	24.042
2001	08	26	19.9	32.9	0	24.109
2001	08	27	19.9	32	0	23.943
2001	08	28	18.5	32.4	0	24.231
2001	08	29	20.1	31.9	0	22.703
2001	08	30	19	31.4	0	18.145
2001	08	31	20.4	30	0	20.738
2001	09	01	18.6	27.7	2.4	16.631
2001	09	02	15	27.3	0	20.42
2001	09	03	14.2	28.9	0	24.043
2001	09	04	14.3	26.7	0.3	16.806
2001	09	05	20	27.4	0	16.776
2001	09	06	11.6	27.9	0	23.634
2001	09	07	11.2	27.5	0	21.623
2001	09	08	13.6	26.4	0	17.923
2001	09	09	17.6	26.6	0.2	17.282
2001	09	10	15.4	23.4	1.2	15.362
2001	09	11	8.5	23.9	0	18.708
2001	09	12	8.7	24	0	21.79
2001	09	13	9.8	24.2	0	18.067
2001	09	14	15.8	24	3.4	7.685
2001	09	15	10.8	24.3	0	20.909
2001	09	16	11.1	23.4	1	9.174
2001	09	17	11.2	23.2	3	17.932
2001	09	18	7.6	22.1	1.4	17.761
2001	09	19	9.9	22.9	0.2	17.039
2001	09	20	10.8	25.2	0	17.29
2001	09	21	12.4	24.4	0	16.893
2001	09	22	11.6	26.3	0.7	17.672
2001	09	23	16.4	22.9	7.5	8.636
2001	09	24	19.1	26.8	2.1	11.056
2001	09	25	15.8	25.9	0	17.763
2001	09	26	13.3	25.7	0	16.937
2001	09	27	11.1	25.3	0.1	16.505
2001	09	28	10.4	24.2	0	18.494
2001	09	29	9.8	23.8	2.7	10.066
2001	09	30	17.2	21.6	4.6	13.404
2001	10	01	15.1	25.8	0	16.008
2001	10	02	11.4	25.4	0	16.072
2001	10	03	13.6	24.5	0.1	11.985
2001	10	04	15.9	24.4	0	8.904
2001	10	05	16.4	24.7	0	9.659
2001	10	06	18.3	26.1	0	10.239
2001	10	07	19.8	26.3	0	11.975
2001	10	08	18.9	26	0	11.999
2001	10	09	15	27.1	3	14.521
2001	10	10	16.8	26	1.1	11.342
2001	10	11	14.8	27.6	0	15.968
2001	10	12	14.8	29.2	0	14.331
2001	10	13	11.4	27.9	0	15.811
2001	10	14	11.4	27.2	0	15.999
2001	10	15	10.6	26.3	0	13.26
2001	10	16	13	26.7	0	12.566
2001	10	17	12.4	26.1	0.1	14.273
2001	10	18	12.6	24.8	0	13.066
2001	10	19	13.4	25.6	0.3	11.428
2001	10	20	15.2	24.2	14.7	7.724
2001	10	21	15.7	25.3	0.2	10.484
2001	10	22	14.2	25.8	0.1	13.449
2001	10	23	12.3	23.5	1.6	8.87
2001	10	24	14.7	22.9	0	11.698
2001	10	25	10.6	23.7	0	13.507
2001	10	26	10.9	22.3	0	13.314
2001	10	27	8.6	22.1	0	12.051
2001	10	28	9.8	22.2	0	9.698
2001	10	29	12.9	22.6	0.1	8.684
2001	10	30	12.5	23.9	0.1	9.375
2001	10	31	10.8	22.1	0.2	8.117
2001	11	01	13.3	23	2.5	6.356
2001	11	02	14.1	19.5	0	10.813
2001	11	03	11.4	17.9	0	11.036
2001	11	04	7.6	19.7	0	12.058
2001	11	05	5.3	19.3	1	7.124
2001	11	06	11.8	18.6	3	6.384
2001	11	07	8.8	18	0	5.994
2001	11	08	8.9	19.2	1.3	6.101
2001	11	09	11.9	16.3	0.1	6.708
2001	11	10	6.2	11.9	10.2	2.363
2001	11	11	9.5	18.9	6.5	2.283
2001	11	12	11.5	20.5	7.9	7.331
2001	11	13	11.2	14.9	1.1	4.249
2001	11	14	5.3	15.9	0.3	9.178
2001	11	15	9.8	12.1	1.5	5.367
2001	11	16	8.4	18.7	0	9.983
2001	11	17	4.9	18.6	0	10.174
2001	11	18	5.7	13.1	20.3	3.176
2001	11	19	9.1	16.9	1.5	8.201
2001	11	20	8.5	15.3	0	7.74
2001	11	21	5	16.4	0	9.276
2001	11	22	2.9	16	0	8.192
2001	11	23	4.6	16	0	8.673
2001	11	24	-3	11.1	0	8.324
2001	11	25	2.1	14.9	0.1	7.322
2001	11	26	5	15.1	0	7.336
2001	11	27	4.8	14	6	2.571
2001	11	28	8.5	15.4	0.1	6.978
2001	11	29	3.1	14	0	8.553
2001	11	30	2.1	15.5	0	6.529
2001	12	01	5.9	14.6	0	7.746
2001	12	02	8.3	16.1	0	6.336
2001	12	03	3.6	15.8	0	6.949
2001	12	04	3.4	9.8	0.1	3.115
2001	12	05	6.5	15.6	0	5.493
2001	12	06	4.8	15.9	0	6.227
2001	12	07	5	13.6	0	8.002
2001	12	08	5.1	10.7	0	5.273
2001	12	09	3.5	9.8	0	7.401
2001	12	10	3.2	9.3	0	6.7
2001	12	11	0.5	10.2	0	4.721
2001	12	12	-2	10.8	0	6.829
2001	12	13	-1.4	9.9	12.2	7.219
2001	12	14	2.1	4.6	7.4	0.59
2001	12	15	1.4	7.2	1.9	3.149
2001	12	16	2	6.5	0	7.245
2001	12	17	0.4	7.2	0	8.134
2001	12	18	-3.9	9.3	0	8.477
2001	12	19	-4.2	7.7	0.4	4.606
2001	12	20	2.1	8.9	5	2.459
2001	12	21	4.4	10	1	3.844
2001	12	22	2.3	13.5	1.7	4.935
2001	12	23	3.2	13.5	0.1	5.433
2001	12	24	3.9	7.6	0	5.949
2001	12	25	-5	7.5	0.4	6.666
2001	12	26	0.7	13.1	1.3	3.775
2001	12	27	1.2	8.6	0	6.978
2001	12	28	-4.9	7.9	0	5.414
2001	12	29	1.1	14.1	0.2	3.721
2001	12	30	9.3	17.6	0.7	4.112
2001	12	31	10	12.3	0.9	2.97
2002	01	01	-2.6	7.5	0	8.391
2002	01	02	-5.3	8.2	0	8.43
2002	01	03	0.6	9.2	0	7.751
2002	01	04	-0.7	6.7	0	7.248
2002	01	05	-5.4	10.8	0	8.914
2002	01	06	-5.3	12.9	0	9.001
2002	01	07	-4.4	11.2	0	7.747
2002	01	08	-0.6	13.7	0	8.322
2002	01	09	-1.7	13.7	0	8.85
2002	01	10	-2.5	13.3	0	8.686
2002	01	11	-1.4	12.4	0	6.067
2002	01	12	3	10.8	0	4.11
2002	01	13	-1.5	10.9	0	7.019
2002	01	14	-0.9	11.2	0.3	7.98
2002	01	15	-0.7	7.9	0.3	7.398
2002	01	16	-0.9	7.1	0	8.524
2002	01	17	-1	10.2	0	9.04
2002	01	18	-2.3	10.6	0	8.515
2002	01	19	-3.3	11.3	0	7.108
2002	01	20	2.5	14.6	0	7.249
2002	01	21	1.4	14	0	5.306
2002	01	22	1.8	13.7	0.1	6.586
2002	01	23	4.2	14.1	1	5.074
2002	01	24	9.3	12.6	9.4	1.074
2002	01	25	6.2	15.8	0	9.962
2002	01	26	1.5	14.2	0.1	7.524
2002	01	27	2.3	11.9	0	2.896
2002	01	28	4.2	18.5	0.1	9.756
2002	01	29	5.6	12.2	0.1	4.898
2002	01	30	9.6	13.3	0.3	2.147
2002	01	31	9.8	14.2	0.2	3.864
2002	02	01	9	15.3	0.3	5.133
2002	02	02	2.7	17.4	0	11.322
2002	02	03	2.2	17	0	11.784
2002	02	04	1.8	16.2	0	9.88
2002	02	05	3.3	13.4	1.2	5.805
2002	02	06	8.7	12.5	7.4	2.017
2002	02	07	6.1	14.9	0.1	8.774
2002	02	08	4.5	15.4	0	9.033
2002	02	09	2.2	15.6	0	11.244
2002	02	10	5.3	16.9	0	8.729
2002	02	11	4.6	16.7	0	11.149
2002	02	12	3.1	15.2	0	6.943
2002	02	13	6	15.3	0	6.853
2002	02	14	10	14	1.6	4.833
2002	02	15	10.4	11.8	9.1	2.074
2002	02	16	5.8	15	0.2	8.811
2002	02	17	6	13.4	1.8	8.297
2002	02	18	7.4	12.7	3.8	5.785
2002	02	19	5.9	15.1	0.5	11.589
2002	02	20	2	14	2	8.51
2002	02	21	9	14.4	3.5	7.378
2002	02	22	5.6	14.4	0	13.606
2002	02	23	2.5	14.6	0	7.698
2002	02	24	3.1	16.3	0	14.504
2002	02	25	0	13.3	0.3	8.36
2002	02	26	3.9	16.7	0	8.85
2002	02	27	9.1	16.9	0	11.006
2002	02	28	10.4	16	0	7.523
2002	03	01	6	16.2	0	9.444
2002	03	02	9.9	16.3	0	5.153
2002	03	03	11.2	17.6	0	13.404
2002	03	04	2.2	20.8	0	16.83
2002	03	05	6.9	21.1	0.9	13.407
2002	03	06	12.2	17.9	0	10.264
2002	03	07	5.8	19.9	0	17.346
2002	03	08	7.5	18.9	2.6	11.53
2002	03	09	11.1	15.2	1.6	6.719
2002	03	10	5.5	19.7	0	16.781
2002	03	11	6	22.8	0	18.956
2002	03	12	3.7	21.6	0	17.52
2002	03	13	5.1	18.9	0	17.958
2002	03	14	4.2	18.9	0	14.756
2002	03	15	9.9	17.3	1.1	11.547
2002	03	16	5.1	19.1	0	16.268
2002	03	17	6.7	19.6	0	12.254
2002	03	18	8.1	18.3	0.1	10.897
2002	03	19	9.3	18.8	0	7.379
2002	03	20	8.4	20.5	0	15.193
2002	03	21	6.2	17.5	0	18.108
2002	03	22	7.3	22.4	0	19.093
2002	03	23	7.6	19	0	19.44
2002	03	24	2.6	15.2	0.1	19.552
2002	03	25	1	15.3	0	21.112
2002	03	26	0.6	16.7	0	19.068
2002	03	27	4.4	15.3	0	18.431
2002	03	28	3.5	15.6	0	16.032
2002	03	29	1.5	17	0	18.826
2002	03	30	1.8	17	0	16.791
2002	03	31	3.7	16.8	0	14.347
2002	04	01	2.8	18.9	0	19.725
2002	04	02	2.7	19	0	21.15
2002	04	03	4	19.8	0.4	12.681
2002	04	04	10.6	15.7	7.2	7.915
2002	04	05	7.4	18.6	0	17.906
2002	04	06	5.3	17	2.5	12.794
2002	04	07	6.7	17.5	0.1	10.259
2002	04	08	8.4	21.8	0	12.855
2002	04	09	11.3	16.4	0.3	7.079
2002	04	10	5.9	17.2	0.3	21.165
2002	04	11	9	14.6	16.5	4.183
2002	04	12	11.1	18.5	6	10.637
2002	04	13	10.9	17.9	2.9	12.801
2002	04	14	9.4	17.7	0	14.603
2002	04	15	8.3	17.9	0	19.137
2002	04	16	7.5	16.9	0	16.957
2002	04	17	8.2	17.9	0	19.171
2002	04	18	6.4	19.2	0.3	22.119
2002	04	19	5	20	0	26.682
2002	04	20	5.8	20	0	22.698
2002	04	21	7.6	21.3	0	18.976
2002	04	22	11.2	25	0	24.798
2002	04	23	8.9	24.6	1.1	23.377
2002	04	24	6.1	22.4	0	18.713
2002	04	25	9	22.8	0	24.936
2002	04	26	7.4	21.1	0.5	25.491
2002	04	27	12.6	22.5	0.6	19.308
2002	04	28	7.7	21.3	0.2	24.291
2002	04	29	9.8	21.5	0	19.354
2002	04	30	10.2	22.7	0	26.107
2002	05	01	7.7	22.3	0	17.189
2002	05	02	8.4	20.5	5.2	11.611
2002	05	03	15.5	22.1	10.5	9.293
2002	05	04	13.8	18.7	0.1	16.536
2002	05	05	9.7	19.6	0	23.789
2002	05	06	7.1	21.4	0	25.49
2002	05	07	11.6	23.7	3.4	18.024
2002	05	08	14.7	18.6	18.6	5.281
2002	05	09	15.1	21.3	4.1	17.792
2002	05	10	13	21.7	0.6	14.503
2002	05	11	11.5	22	0	24.118
2002	05	12	10.6	22.1	0	22.11
2002	05	13	12.2	23.1	0	27.536
2002	05	14	9.3	21.9	0.1	29.376
2002	05	15	9.7	25.6	0	28.393
2002	05	16	11.1	26.6	0	28.327
2002	05	17	11.5	26.2	0	30.02
2002	05	18	10.6	26.2	0.8	21.468
2002	05	19	14.1	23.9	1	19.125
2002	05	20	13.2	26.8	0	24.377
2002	05	21	12.8	25.7	0	27.613
2002	05	22	12	25.7	0	24.225
2002	05	23	14.2	25.8	5	9.622
2002	05	24	15.2	24.3	0	21.571
2002	05	25	15.7	27.3	0	25.204
2002	05	26	12.2	25.3	0	29.849
2002	05	27	11.1	24.2	6.8	17.689
2002	05	28	11.4	21.6	0.2	23.648
2002	05	29	12.5	23.6	0	29.185
2002	05	30	11.2	26.5	0	30.396
2002	05	31	10.5	27.3	0	30.241
2002	06	01	12.2	27.9	0	30.582
2002	06	02	12.4	27.9	0	28.384
2002	06	03	12.9	27.4	0	26.714
2002	06	04	12.9	26.5	1.6	20.335
2002	06	05	18.3	25.3	2.1	10.379
2002	06	06	16.8	25.4	6	17.962
2002	06	07	12	22.9	1.1	18.481
2002	06	08	13.4	23.9	9.5	15.173
2002	06	09	15.4	22.2	0.5	19.91
2002	06	10	12.4	25.3	0.3	28.492
2002	06	11	13.2	26.7	0	32.41
2002	06	12	13.5	28.3	0	29.458
2002	06	13	14.6	30.1	0	29.811
2002	06	14	13.7	30.6	0	32.428
2002	06	15	14.3	32.2	0	31.989
2002	06	16	15	33.2	0	31.737
2002	06	17	14.8	33.7	0	31.222
2002	06	18	19.3	36.5	0	28.028
2002	06	19	19.4	34.5	0	30.893
2002	06	20	18.9	32.4	0	29.259
2002	06	21	17.5	32.8	0	30.376
2002	06	22	18.2	35.4	0	30.337
2002	06	23	21	35.7	0	30.933
2002	06	24	20.6	33	0	28.176
2002	06	25	19.3	33.3	0.3	27.951
2002	06	26	20.3	32.2	0	28.598
2002	06	27	18.9	31.8	0	29.06
2002	06	28	19.8	30.6	0	23.797
2002	06	29	17.1	31.7	0	28.3
2002	06	30	19.4	28.1	0.3	21.687
2002	07	01	16.8	28.9	0.1	22.603
2002	07	02	18.7	31.8	0	19.707
2002	07	03	19.3	31.6	0.2	29.014
2002	07	04	19.2	29.5	0	28.212
2002	07	05	15.7	28.8	0	28.198
2002	07	06	17.2	26.6	0	20.665
2002	07	07	16.3	28.5	0	28.739
2002	07	08	16	33.8	0	31.104
2002	07	09	18.9	31.2	0.1	20.999
2002	07	10	15.8	30.4	0	31.772
2002	07	11	17.6	33.2	0	29.012
2002	07	12	15.8	32.6	0	31.024
2002	07	13	17.9	31.2	1	27.292
2002	07	14	20.5	28.6	11.1	15.447
2002	07	15	17.9	25.5	2.5	12.208
2002	07	16	17.7	25.7	5.5	20.384
2002	07	17	17.9	27.1	0.7	19.8
2002	07	18	17.2	28.7	0.1	25.724
2002	07	19	19.2	27.9	0.4	23.915
2002	07	20	17.4	30.5	0	28.572
2002	07	21	16.6	29.7	0.1	26.372
2002	07	22	17.5	30.1	0	28.298
2002	07	23	18.8	30.4	0.1	27.909
2002	07	24	20	30.2	0.2	24.572
2002	07	25	19.9	30.8	4.5	26.304
2002	07	26	18.1	29.7	0	26.02
2002	07	27	16.9	29.5	0	26.538
2002	07	28	16.7	31.5	0	27.554
2002	07	29	19.4	33.9	0	28.724
2002	07	30	19.8	31.2	0.4	23.719
2002	07	31	20.5	29.8	0	20.366
2002	08	01	21.5	29.9	0.4	22.507
2002	08	02	21.6	30.3	0	22.199
2002	08	03	21	32.1	0.1	19.447
2002	08	04	24.2	31.6	0	22.292
2002	08	05	20.7	30.1	0	25.984
2002	08	06	21	28.4	5.3	18.898
2002	08	07	15.7	28.8	0	26.4
2002	08	08	15.6	27.5	0.4	26.697
2002	08	09	19.4	26.6	3.1	20.215
2002	08	10	17.7	21.9	27.5	5.503
2002	08	11	15.7	25.5	0.3	19.664
2002	08	12	13.5	26.3	0	19.753
2002	08	13	15	27.3	0.1	25.729
2002	08	14	15.7	27.2	0	24.561
2002	08	15	16.4	28.8	0	26.046
2002	08	16	18.1	30.5	0	24.786
2002	08	17	17.7	32.1	0	25.761
2002	08	18	19	32.1	0	23.682
2002	08	19	17.7	31.9	0	25.212
2002	08	20	18.8	31.1	0	24.831
2002	08	21	20.4	29.4	0	21.854
2002	08	22	18.3	29.6	0	21.523
2002	08	23	18.7	29.1	0.5	14.359
2002	08	24	16.4	29.9	0	22.276
2002	08	25	19.4	29.3	1.7	14.91
2002	08	26	18.8	28.2	7.1	11.774
2002	08	27	16.8	27.5	20.1	20.337
2002	08	28	18.2	24.5	13	11.248
2002	08	29	17.9	28.3	0.2	17.013
2002	08	30	16.8	30	0	21.985
2002	08	31	17.1	30.1	0	23.315
2002	09	01	16.4	29.7	0	15.371
2002	09	02	16.9	30.2	0	20.657
2002	09	03	17.2	27.9	4.4	17.057
2002	09	04	16.4	23.2	17.8	7.504
2002	09	05	15.1	25.3	2.9	20.524
2002	09	06	16.9	23.6	1.9	8.789
2002	09	07	15.2	25.9	0.2	17.417
2002	09	08	15.5	26	0	17.216
2002	09	09	15.2	27.6	19.1	19.436
2002	09	10	19	27.2	1.4	14.432
2002	09	11	16	27.8	0.4	17.145
2002	09	12	16.5	27.1	0.3	17.515
2002	09	13	15.3	25.3	0	18.672
2002	09	14	12.1	24.8	0	20.543
2002	09	15	11.4	25.5	0	21.498
2002	09	16	12	25.2	0	18.804
2002	09	17	14	24.8	0	13.717
2002	09	18	14.9	26.6	0	18.209
2002	09	19	15.5	26.5	0.1	14.648
2002	09	20	19.8	27.5	0	7.601
2002	09	21	18.6	26.6	8	11.262
2002	09	22	18.4	23.9	20.9	5.487
2002	09	23	16.5	22.9	5.4	11.267
2002	09	24	11.9	20.5	4.4	14.123
2002	09	25	11.8	20.8	4	14.659
2002	09	26	10.6	21.4	0	17.475
2002	09	27	10.4	22.3	0	13.635
2002	09	28	10	21.6	0	17.067
2002	09	29	8.5	20.1	0	17.561
2002	09	30	8.4	23.4	0	18.999
2002	10	01	8.2	22	0	14.857
2002	10	02	7.6	23.3	0	16.497
2002	10	03	10.6	23.2	0.1	12.685
2002	10	04	10.3	23.1	0.1	10.582
2002	10	05	11.1	24.1	0.1	16.325
2002	10	06	10.5	21.5	0.2	8.612
2002	10	07	11.8	22.9	0.1	15.183
2002	10	08	9.4	20.4	2.9	13.134
2002	10	09	14.4	21.8	15.3	6.859
2002	10	10	15.8	20.3	23.8	5.626
2002	10	11	14.3	19.9	11.5	8.836
2002	10	12	11.2	17.6	1.4	6.973
2002	10	13	10.1	21.8	0	15.483
2002	10	14	9.5	21.8	0	9.313
2002	10	15	13.1	22.6	0	9.175
2002	10	16	14.9	22.7	0.1	8.493
2002	10	17	18.3	22.9	1.6	4.913
2002	10	18	14.1	20.5	0	11.998
2002	10	19	12.7	20.9	0	11.232
2002	10	20	7.6	21.2	0	12.466
2002	10	21	10.6	19.5	8.7	9.937
2002	10	22	17.3	22.3	1	8.267
2002	10	23	16.3	22.9	0.8	11.825
2002	10	24	13	21.2	1.6	12.255
2002	10	25	12.6	21.2	1.1	8.827
2002	10	26	11.2	23.2	0	11.254
2002	10	27	11.8	22.1	0	10.867
2002	10	28	11.9	23.4	0	15.094
2002	10	29	7.3	21.8	0.1	13.04
2002	10	30	9.3	20.1	0.4	6.508
2002	10	31	12.4	22.5	6.4	9.955
2002	11	01	14	21.6	3.8	7.29
2002	11	02	13.4	21.3	0.1	6.977
2002	11	03	14.3	19	0.6	3.328
2002	11	04	14.1	21.1	0.4	8.669
2002	11	05	6.5	19.7	0	11.051
2002	11	06	6.9	13.7	0	11.465
2002	11	07	5.4	11	18.5	8.732
2002	11	08	7.2	13.3	4.8	8.271
2002	11	09	2.9	11.5	0.2	7.163
2002	11	10	8.3	18.7	0	10.227
2002	11	11	6.3	15.7	0.3	5.447
2002	11	12	9.6	19.4	0.2	7.244
2002	11	13	10.2	19.1	0.2	5.6
2002	11	14	14.4	19.9	0	3.923
2002	11	15	17.3	20.9	0	3.626
2002	11	16	19.2	21.5	1.3	2.732
2002	11	17	13.3	18.2	15.1	9.284
2002	11	18	12.7	18.3	12.2	2.177
2002	11	19	12.1	16.7	2.6	4.18
2002	11	20	13.9	18.3	1.2	4.957
2002	11	21	13	16.4	15.4	2.64
2002	11	22	13.1	17.9	0.4	11.369
2002	11	23	8.7	17.3	1.2	5.741
2002	11	24	11.6	19	0	3.686
2002	11	25	17	21.2	2.3	2.696
2002	11	26	16.5	20.3	0	2.051
2002	11	27	13.6	21.9	0	6.483
2002	11	28	10.6	20.1	0.5	7.342
2002	11	29	13.8	17.6	3.2	3.131
2002	11	30	10.3	14.5	9.4	3.602
2002	12	01	5.3	15.5	0	8.315
2002	12	02	4	9.9	7.7	3.227
2002	12	03	5.3	11.9	5.5	4.264
2002	12	04	7.1	10.3	6.2	2.402
2002	12	05	6.2	11.6	4.1	3.118
2002	12	06	8.5	15.1	0.1	4.057
2002	12	07	11	12.8	0.6	2.421
2002	12	08	9.8	13.1	0	5.94
2002	12	09	5.5	10.5	0	6.312
2002	12	10	3.8	10.6	0.6	6.596
2002	12	11	5.1	11	5.8	4.159
2002	12	12	7.8	11.8	11.8	1.591
2002	12	13	10.2	13.3	0	4.123
2002	12	14	4.2	11.4	0	5.718
2002	12	15	6.6	11.9	3.8	2.599
2002	12	16	5.7	13.6	0	4.091
2002	12	17	8.6	14.8	5.1	3.124
2002	12	18	11.3	12.4	2	4.851
2002	12	19	5.2	11.6	0	7.911
2002	12	20	0.2	10.1	0	6.561
2002	12	21	4.1	12.4	0.1	3.604
2002	12	22	7.8	11.2	4.8	1.798
2002	12	23	10.2	16.6	0.2	2.108
2002	12	24	10.3	15.9	5.8	3.166
2002	12	25	11	14.1	0	3.881
2002	12	26	5.8	13.9	0.1	5.729
2002	12	27	6.5	13.6	4.1	2.735
2002	12	28	12.8	15.6	1.6	3.179
2002	12	29	7.5	14.5	0	4.866
2002	12	30	6.3	14.9	2.7	4.409
2002	12	31	10.3	13.1	10	2.646
2003	01	01	8.3	16.4	0	7.597
2003	01	02	5.3	15.4	0.1	3.345
2003	01	03	13.2	17.8	0	3.644
2003	01	04	10.4	17	0	5.686
2003	01	05	7.4	12	0.2	9.75
2003	01	06	1.4	9.4	24	3.656
2003	01	07	4.6	8	0.9	4.682
2003	01	08	2.5	8.5	11.4	3.473
2003	01	09	3.7	7.4	1.7	4.731
2003	01	10	2.5	10.3	0.2	10.698
2003	01	11	2.7	7.9	0	6.523
2003	01	12	1.4	5.3	0	7.509
2003	01	13	-2	7.1	0	9.15
